479012n 17.1677m
479018n 17.1002m
479022n 4.14542m
479028n 0.275461m
479032n 0.0027006m
479085n 0m
479502n 0.0999036m
479508n 1.72536m
479512n 7.48197m
479518n 7.62508m
479522n 1.85497m
479528n 0.105304m
479532n 0.0027001m
479585n 0m
480002n 0.170061m
480008n 2.6562m
480012n 10.7166m
480018n 10.5006m
480022n 2.81546m
480028n 0.126871m
480032n 0.00269939m
480085n 0m
480502n 0.531289m
480508n 9.37172m
480512n 37.3386m
480518n 37.1471m
480522n 9.43105m
480528n 0.552864m
480532n 0.0134845m
480585n 0m
481002n 0.070112m
481008n 1.09213m
481012n 4.21481m
481018n 4.29031m
481022n 1.05438m
481028n 0.0647188m
481085n 0m
481502n 0.0943691m
481508n 1.34004m
481512n 5.10941m
481518n 5.6217m
481522n 1.23758m
481528n 0.0781915m
481585n 0m
482002n 0.196775m
482008n 2.71981m
482012n 10.7121m
482018n 10.5019m
482022n 2.63625m
482028n 0.185993m
482085n 0m
482502n 0.0485161m
482508n 0.811296m
482512n 3.22632m
482518n 3.14276m
482522n 0.808601m
482528n 0.0458207m
482585n 0m
483002n 0.137433m
483008n 2.20432m
483012n 8.53164m
483018n 8.42924m
483022n 2.14234m
483028n 0.110486m
483032n 0.00269477m
483085n 0m
483502n 1.88587m
483508n 31.1223m
483512n 125.443m
483518n 125.257m
483522n 31.27m
483528n 1.97184m
483532n 0.0322371m
483585n 0m
484002n 0.139658m
484008n 2.53801m
484012n 10.614m
484018n 10.7832m
484022n 2.62664m
484028n 0.145029m
484032n 0.00268572m
484085n 0m
484502n 0.206725m
484508n 3.89555m
484512n 14.4922m
484518n 14.8332m
484522n 3.90629m
484528n 0.244311m
484532n 0.00805421m
484585n 0m
485002n 0.139581m
485008n 1.94876m
485012n 7.19646m
485018n 7.59641m
485022n 1.78502m
485028n 0.118107m
485032n 0.00268425m
485085n 0m
485502n 0.123456m
485508n 1.57272m
485512n 6.43849m
485518n 6.34456m
485522n 1.51368m
485528n 0.107353m
485532n 0.00268382m
485585n 0m
486002n 0.136843m
486008n 2.41487m
486012n 9.62192m
486018n 9.40727m
486022n 2.40951m
486028n 0.152942m
486032n 0.00536638m
486085n 0m
486502n 33.8569m
486508n 537.685m
486512n 2135.33m
486518n 2138.32m
486522n 538.447m
486528n 33.3385m
486532n 0.444716m
486585n 0m
487002n 0.152436m
487008n 2.66255m
487012n 9.87025m
487018n 10.0583m
487022n 2.49741m
487028n 0.165139m
487085n 0m
487502n 0.0330262m
487508n 0.495393m
487512n 2.11368m
487518n 1.9333m
487522n 0.485231m
487528n 0.0203238m
487585n 0m
488002n 0.055885m
488008n 1.00847m
488012n 4.05674m
488018n 4.00086m
488022n 0.980527m
488028n 0.0584252m
488085n 0m
488502n 0.352881m
488508n 5.79081m
488512n 24.1609m
488518n 24.1965m
488522n 6.05737m
488528n 0.357959m
488532n 0.00507743m
488585n 0m
489002n 0.154823m
489008n 2.47463m
489012n 9.95437m
489018n 10.0965m
489022n 2.55839m
489028n 0.139595m
489085n 0m
489502n 0.060908m
489508n 0.969453m
489512n 3.99963m
489518n 4.03008m
489522n 1.04051m
489528n 0.0482188m
489532n 0.00253783m
489585n 0m
490002n 0.00761331m
490008n 0.266466m
490012n 0.944051m
490018n 1.00242m
490022n 0.299457m
490028n 0.0177644m
490085n 0m
490502n 0.405752m
490508n 7.09558m
490512n 28.8971m
490518n 29.3435m
490522n 7.34157m
490528n 0.448863m
490532n 0.00253595m
490585n 0m
491002n 0.116628m
491008n 2.27424m
491012n 8.96512m
491018n 9.05639m
491022n 2.2641m
491028n 0.139446m
491032n 0.00253538m
491085n 0m
491502n 0.058308m
491508n 1.00391m
491512n 3.80777m
491518n 4.19311m
491522n 0.996307m
491528n 0.076054m
491585n 0m
492002n 0.207809m
492008n 3.56063m
492012n 13.9612m
492018n 13.8066m
492022n 3.6772m
492028n 0.261028m
492032n 0.00506851m
492085n 0m
492502n 0.144417m
492508n 2.50576m
492512n 9.72913m
492518n 10.1497m
492522n 2.66284m
492528n 0.144417m
492585n 0m
493002n 0.167174m
493008n 2.71531m
493012n 11.2234m
493018n 10.8232m
493022n 2.7685m
493028n 0.159575m
493032n 0.00253294m
493085n 0m
493585n 0m
494002n 0.255713m
494008n 4.46358m
494012n 18.0012m
494018n 17.829m
494022n 4.66613m
494028n 0.346858m
494032n 0.00253181m
494085n 0m
494502n 0.126559m
494508n 2.56409m
494512n 9.98046m
494518n 10.0817m
494522n 2.37931m
494528n 0.174652m
494532n 0.00253118m
494585n 0m
495002n 0.144238m
495008n 2.84934m
495012n 11.0077m
495018n 10.9064m
495022n 2.7633m
495028n 0.161952m
495085n 0m
495502n 0.0834961m
495508n 1.35365m
495512n 5.10338m
495518n 4.79723m
495522n 1.25244m
495528n 0.0607244m
495585n 0m
496002n 0.151766m
496008n 2.78491m
496012n 11.8732m
496018n 12.3487m
496022n 2.99485m
496028n 0.194766m
496085n 0m
496502n 0.108747m
496508n 1.76018m
496512n 6.92945m
496518n 7.03061m
496522n 1.73995m
496528n 0.128979m
496532n 0.00505799m
496585n 0m
497002n 0.149174m
497008n 2.43988m
497012n 10.0199m
497018n 10.111m
497022n 2.38931m
497028n 0.171929m
497085n 0m
497502n 0.176934m
497508n 3.0382m
497512n 11.9152m
497518n 11.9456m
497522n 3.07359m
497528n 0.171878m
497532n 0.00758287m
497585n 0m
498002n 0.174367m
498008n 2.29457m
498012n 8.88263m
498018n 8.9357m
498022n 2.29457m
498028n 0.159205m
498085n 0m
498502n 0.406576m
498508n 7.06837m
498512n 27.5386m
498518n 28.1447m
498522n 7.09109m
498528n 0.446981m
498532n 0.00252532m
498585n 0m
499085n 0m
499502n 0.222151m
499508n 3.42063m
499512n 13.8592m
499518n 14.0284m
499522n 3.5418m
499528n 0.262542m
499532n 0.00252445m
499585n 0m
500002n 0.0883404m
500008n 1.81729m
500012n 6.97889m
500018n 6.98142m
500022n 1.6608m
500028n 0.136297m
500032n 0.00252401m
500085n 0m
