% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:25"
% Dimension,3
% Nodes,4365
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
-2.4396191999999995E-7,-2.4012000000000006E-7,2.4012000000000006E-7,9.238445201982522E-34-3.063432317790947E-33i,5.568819733146482E-5+1.0584109443441706E-4i,-6.260134917806607E-5-1.1898024406571884E-4i,2.54041435711624E-4
-2.4204095999999995E-7,-2.594846639320289E-8,-3.710981399699082E-9,0.024308617414995164-0.05749428999386669i,-0.0017813056040683177-0.0016943062011163222i,0.004120061809692149+0.05521129230119478i,0.0835752084239576
-2.4300144E-7,3.477518573932339E-9,3.410575925193549E-8,0.03386940225245375-0.035498875127371335i,-6.807832820608122E-6-1.009886230351162E-4i,0.014317008267325395+0.03663862204213214i,0.06289012609990909
-2.4492239999999997E-7,1.701558158455983E-8,6.278105860142247E-8,-0.003010767212073781-0.05251953131780057i,-2.5639010770313764E-16-2.285879546368298E-16i,-5.007520535264853E-15-4.4645204419644105E-15i,0.05260575908630854
-2.4396191999999995E-7,1.701558158455984E-8,6.278105860142248E-8,0.00795163426254287-0.05322403481265816i,3.2925722003496254E-4-8.970984604895187E-4i,0.012409591415419266+0.00987555978290884i,0.0561121048387914
-2.4492239999999997E-7,-1.440720000000001E-7,2.4011999999999996E-7,0,0,0,0
-2.4396191999999995E-7,-1.4407200000000015E-7,2.4012000000000006E-7,1.6619670791483804E-18+1.4726646232840413E-18i,3.565852532743868E-5+9.567926896622851E-5i,-0.009402525949478227+7.634901044596236E-4i,0.00943639523350493
-2.4492239999999997E-7,-5.635213196569399E-8,9.586020262289567E-8,-0.0017986057263946029-0.06639879595875041i,-5.520958105907865E-16-5.22974387723928E-16i,-8.203052218217401E-16-7.770365449248798E-16i,0.06642315174192497
-2.4396191999999995E-7,-5.6352131965693984E-8,9.586020262289567E-8,0.009970280033210032-0.0680442197931834i,-0.00208882245701058+0.0038449990473643954i,0.005497495244148792+0.006787514139208283i,0.0694631260128328
-2.4204096E-7,-8.247147391901961E-8,-1.5222171572934386E-8,0.006049320244252031-0.04076973753573752i,1.7681806161459635E-4-0.004174334521633016i,0.010323797963841898+0.04460349883583093i,0.06186812275199749
-2.4300144E-7,-9.485114834512744E-8,4.0977248415474084E-8,0.02839866769032468-0.032021746147889524i,-0.00143922722534324+0.006240315824137443i,0.010832673011829332+0.030830909153876786i,0.05423578126414169
-2.420409599999999E-7,-5.446266099808957E-8,1.0136004301622475E-8,0.051427079563271715-0.05835684429106536i,-0.0041131283146841205-0.003514856116177903i,-0.0015591255834631005+0.05630433187240738i,0.09627606079995582
-2.4300144E-7,-4.85911977487259E-8,4.214398679001742E-8,0.03548857587969365-0.039296064341727006i,-6.889101531036303E-4+0.0028855796313833975i,0.011151055051306575+0.034178696377756765i,0.06407068474980845
-2.4204096E-7,-1.5272888725724388E-7,-2.0559363349516275E-9,0.023314616731485806-0.02407116972078067i,0.005559996745890919-0.0012073029606273961i,0.007582599634006722+0.03284308081585339i,0.04804333073203949
-2.4300144E-7,-1.4941743299111868E-7,9.533012377421659E-8,0.025326989454662583-0.04028977166872216i,-0.015369024987889392+0.0169191840170792i,-0.004488714980329693+0.014658772293006708i,0.05502403390202297
-2.4300144E-7,-2.4012000000000006E-7,1.4407199999999997E-7,1.385708356406429E-19-6.643566554102001E-20i,-0.024719754019377028+0.01918453194458163i,8.720606963572547E-5-2.478376524673658E-4i,0.03129463734951997
-2.449224E-7,-9.105416534467993E-8,1.735565922779283E-7,2.8832571465992594E-4-0.04920022182984729i,-5.508510520247854E-16-5.573453626469782E-16i,-5.142677218757072E-16-5.203307298640774E-16i,0.049201066653314696
-2.4396192E-7,-9.105416534467993E-8,1.7355659227792832E-7,0.007330491383318634-0.05139079169526603i,-0.003412188499045784+0.004314180943417235i,-0.00842136174926926+0.0014786944427060634i,0.05289954973250013
-2.4204096E-7,-2.4422059446377146E-8,2.335003342701541E-8,0.0768420267933405-0.06724468895356484i,-0.003021202985978702-0.0017828116083767123i,-0.0108394740101724+0.06080676807025744i,0.11946476548649815
-2.4300144E-7,-1.7794987456638153E-8,5.635400793434246E-8,0.04402115603265952-0.051504484024182486i,-5.908905442095754E-4+0.0014554507321295855i,0.005329213765546475+0.03257422346337913i,0.0753831466505079
-2.4492239999999997E-7,1.1902537870076702E-9,8.712447643564851E-8,-0.0022381158144017033-0.06744474037058928i,0,0,0.06748186546069151
-2.4396191999999995E-7,1.190253787007685E-9,8.712447643564853E-8,0.010286917438783098-0.06882392058219623i,4.19417468915798E-5-2.6582534508337412E-5i,0.0076867661416132205+0.007675266638359819i,0.07043190497233577
-2.4204096000000006E-7,-3.747370193872798E-9,4.077331604176182E-9,0.040253946226339314-0.06286885846800008i,-3.4867863330931113E-4-1.6721285923898817E-4i,1.1803246699238809E-4+0.058458925653033476i,0.09491209562898663
-2.4300144E-7,2.2997399947707712E-8,7.985090353591024E-9,0.01611286875144744-0.013577034710647832i,-0.0010006625201279366+1.6710583109241886E-5i,0.022685950420615244+0.03789098812277437i,0.04895172858485465
-2.4300144E-7,2.873738923937234E-8,3.726294995405919E-8,0.03473252018686558-0.037179799522857646i,1.603499500621917E-4-0.0014360448604984978i,0.013033852446119603+0.035592655709222445i,0.06346474843971431
-2.4492239999999997E-7,5.71482306089232E-8,2.4493346573887127E-8,-0.003412575690429852-0.018525824008156982i,-1.015601027060867E-15-6.99642212950396E-16i,2.6556538504846025E-16+1.8294659883914566E-16i,0.018837511195062856
-2.4396191999999995E-7,5.7148230608923215E-8,2.449334657388714E-8,0.0021341492381886846-0.018361556648166504i,-3.5684447330771885E-4-0.0014764780484259176i,0.016787920691799612+0.011996146607462996i,0.027748481268723785
-2.4492239999999997E-7,4.3774344447777095E-8,5.264637707202649E-8,-0.0031668541255542525-0.04330246184203507i,-2.5703605691574434E-15-2.22002371555385E-15i,-2.8154189864293876E-15-2.4316809844086008E-15i,0.04341810874086345
-2.4396191999999995E-7,4.3774344447777114E-8,5.26463770720265E-8,0.006353919595098944-0.043729949650006275i,5.764663097669947E-4-0.002081172964942123i,0.013691313683312176+0.010481481869144412i,0.047484401392741696
-2.4108048E-7,-2.7827942151899445E-8,-2.7533788972522333E-8,-0.05990449062630722-0.06568479070482455i,-0.007269929858168887+0.005164938217012889i,-0.04844116108687972-0.014162732967072291i,0.10269936124504364
-2.4108048E-7,-4.638356125163644E-8,-1.542592490610131E-8,-0.02972801738798287-0.08157592897958804i,-0.01788843606568154+0.004470891631643355i,-0.04149250497141442-0.013438773986288316i,0.09922484476997702
-2.4108048E-7,-5.305441074865381E-8,-4.665412339888795E-8,-0.09015028569391476-0.04064801042517193i,-6.600033262064109E-4+0.015982774973911498i,-0.05093839681466969-0.017993859618821762i,0.11402829154075833
-2.4204096E-7,-4.5889391835948205E-10,-2.251261333417152E-8,-0.017011835708927923-0.04538825521452564i,-1.2828059266929478E-4+3.383026404790935E-5i,0.010609134318348366+0.04824895102751679i,0.06931172968451256
-2.4204096E-7,1.0976501214458394E-8,-7.24505310923464E-9,0.016365204211529445-0.05643159969621281i,5.988529960585957E-4+7.930796450653851E-4i,0.0050354790148266285+0.054285447849605595i,0.08026120256088823
-2.4204096E-7,-1.4720339990159735E-8,-5.665957911702986E-8,-0.08679273767713182-0.011551004804167826i,-9.487439513273728E-5+1.3414476725570528E-4i,0.014278766648746334+0.02964647412248438i,0.093565192202683
-2.4204096E-7,4.072581987705594E-9,-8.630916086904825E-8,-0.13390789155453448+0.020311979307361207i,-1.9333024190082453E-4-1.3083131723071726E-4i,0.00960054773299945+0.013344602953683154i,0.13643721319140453
-2.4204096E-7,2.332315668739672E-8,-1.6682551165488136E-8,-0.0035331528258800452-0.04920340618604293i,9.501005826869182E-4+0.0013680960701676942i,0.008956878429280215+0.050165758334630904i,0.07104980190083686
-2.4300144E-7,2.7941585197116518E-8,-4.7517857332316456E-8,-0.03068832391242715+0.029692180438204513i,-0.0028749236559711577+0.0028969686205569736i,0.029364933794047293+0.029741330284737078i,0.059893157675748
-2.4300144E-7,4.325312012602055E-8,-9.920194677335279E-8,-0.06507846767677543+0.053416435785679825i,-0.004667855744289679+0.00686470529255266i,0.017362179769384912+0.010359075738084488i,0.0869964565855059
-2.4300144E-7,5.291720986628677E-8,-1.4203234595347094E-8,-0.001884182892922948+0.005584885124883413i,-0.0037564080258236307+0.0018790115970245165i,0.02677881429191294+0.03514735186233141i,0.0447836466205065
-2.4492239999999997E-7,9.443735697466007E-8,-5.976338283845011E-8,-8.977221808845059E-4+0.04577128041355955i,8.539083371115995E-16+8.880742238769195E-16i,2.0250644308333683E-17+2.1060896639050448E-17i,0.04578008317828564
-2.4396191999999995E-7,9.44373569746601E-8,-5.976338283845011E-8,-0.010328437047599738+0.04546090623218772i,-0.005085063709827533+0.005062632041900365i,0.013766944795641306+0.00928588652322411i,0.050008786955395054
-2.4492239999999997E-7,8.766376173145754E-8,3.356617493785356E-9,-0.003077337518457191+5.885892653554623E-4i,0,0,0.0031331204135487596
-2.4396191999999995E-7,8.766376173145755E-8,3.356617493785372E-9,-0.0015444888721424595+0.0010923382460165637i,-0.0016687549251728716-6.476854859335205E-4i,0.016808365239204863+0.011778310650283442i,0.020699411373552294
-2.430014400000001E-7,1.4407199999999997E-7,-2.4012E-7,1.0568540569824957E-32-3.394772515306568E-31i,5.718788940142747E-4+7.31085253297506E-4i,-0.018380255140695242-0.019589132019207194i,0.0269102498682766
-2.4300144E-7,9.604762589490502E-8,-1.5187082764842268E-7,-0.05825211238337378+0.04722645557720632i,-0.007940919300391097+0.012372620225376487i,-0.004360848000859037-0.010425569425143114i,0.07731273212911739
-2.4492239999999997E-7,1.7317741971089292E-7,-9.10582675242954E-8,-1.1787892977709371E-4+0.029840439435583437i,4.519795531195344E-16+4.555646322712752E-16i,-2.623079689914902E-16-2.643885826486264E-16i,0.029840672263721012
-2.4396191999999995E-7,1.7317741971089292E-7,-9.10582675242954E-8,-0.0076444274515338195+0.030079868217389175i,-0.007676416310102997+0.009954718271307889i,0.005091043593119277+0.003175341711613497i,0.034026065151104436
-2.4492239999999997E-7,2.4012000000000006E-7,-1.4407199999999997E-7,0,0,0,0
-2.4396192E-7,2.4012E-7,-1.4407199999999994E-7,-3.162677758897606E-18+7.211459684930198E-19i,-0.007379077052074935+0.01173813695718588i,-6.495532057659963E-5-2.0315476090539594E-4i,0.013872155432268945
-2.4108048E-7,-8.790403789478195E-8,-1.5485574637125983E-7,-0.09750924169596424+0.02453226188490528i,0.05428190703702963+0.05315510908137059i,-0.018433355058657102-0.03123238954691241i,0.13139202305271097
-2.4204096E-7,5.023968842778536E-9,-1.5135471893970233E-7,-0.1508026576232395+0.05866870599348638i,-2.197661834368668E-4-4.316110626795823E-4i,-0.01350401870665239-0.012950914691380239i,0.162910087168346
-2.4108048E-7,-1.0414401582006217E-7,-6.953677896238374E-8,-0.10096145122893489-0.03767886160463902i,0.02084600052281269+0.03390454343553844i,-0.0457920979958533-0.02073390848793076i,0.12558002235238683
-2.4108048E-7,-4.4961004429324515E-8,-9.676167587515382E-8,-0.13123568066353355+0.025292218203516608i,0.02365440998041006+0.028149492348065658i,-0.04831593638422646-0.023180042408286087i,0.14914819178257113
-2.4300144000000003E-7,1.7921121513051853E-7,-1.730479309445992E-7,-0.022933197743599077+0.021135903384598916i,-0.012751781665657089+0.012128135399387665i,-0.004618969292055986-0.00848196750906548i,0.03710178808687679
-2.4300144E-7,2.4011999999999996E-7,-2.4011999999999996E-7,7.318533788671496E-33-1.9114854698043316E-32i,3.4231712201812886E-4+7.541065630017117E-4i,-3.1086143957957045E-4-6.848113538378592E-4i,0.00158023004804135
-2.4204096E-7,4.802399999999993E-8,-2.4011999999999996E-7,-3.274767651686518E-19-9.960572553411945E-20i,3.2269440632243826E-4-1.7217448959788064E-4i,-0.031291943241520064-0.02319955021624139i,0.03896125834687473
-2.4108047999999993E-7,-4.8024000000000086E-8,-2.4012E-7,-1.080112613944173E-17+2.5089245898723358E-18i,0.0022306020382527477+4.736805635900653E-4i,0.025340466641588247-0.040167949897171124i,0.04773905005222687
-2.4204095999999995E-7,-2.4012E-7,-4.80239999999999E-8,2.120540153990064E-19-9.589435736355251E-20i,0.035806244898644986-0.006385624962132747i,-1.6520989387845222E-4+4.3798439875412975E-4i,0.03638487522781448
-2.4108048000000014E-7,-2.4012E-7,-1.4407199999999994E-7,1.456024011978169E-17+2.0470733913487882E-17i,0.05256779344826681+0.009235504178476283i,3.695177955714453E-4-3.0381848612166584E-4i,0.053381381925971465
-2.4108048E-7,-1.6568949605519565E-7,-9.659616505669605E-8,-0.07637568498458226-0.056191884114150964i,0.036566139624204276+0.015649296142202108i,-0.03072440733642068-0.018145888904096533i,0.10959364719579316
-2.4012E-7,-1.760584246797587E-7,-1.6980445059177318E-7,-0.11118637950376489+0.016912603848208425i,0.14493961599834188-0.011252728278823487i,0.02562883803968255-0.0026137933612343355i,0.18602218334245385
-2.4012E-7,-2.4012E-7,-2.4012E-7,-1.3797568524352662E-17+2.858888585410828E-17i,0.011696139804066814+0.033516818357474186i,0.010655866978501299+0.03053578051757315i,0.0678406045805584
-2.4012E-7,-1.4407200000000005E-7,-2.4012E-7,0,0.015602344988501222-0.004784864272345263i,0.03533257491257902-0.058031247628494764i,0.07501705094426898
-2.4204095999999995E-7,-2.4012E-7,4.802399999999994E-8,-7.156174966092129E-18+6.70032444033823E-19i,-0.019346840946715682+0.023361849449580824i,-0.0010252878593071553+0.001165644279286902i,0.03045099615111596
-2.4300144000000003E-7,-1.7255314786222213E-7,1.8001464693146228E-7,0.011109943890337119-0.024429842063607994i,-0.01650339373463779+0.012138393852590346i,-0.013857205888349364-1.9259145474984687E-4i,0.03653461161734214
-2.4300144E-7,-2.4012E-7,2.4012E-7,5.444526417935568E-19-4.430541501962843E-20i,-3.558150585553666E-4+4.1885463168751845E-4i,3.9998606151420667E-4-4.708513887969831E-4i,0.0011673954497019375
-2.4108048E-7,-2.594846639320288E-8,-3.710981399699081E-9,-0.004241532995055331-0.09637224834861936i,-0.013859080846515758+8.570669357440267E-4i,-0.0386703574362224-0.010474443343128829i,0.10588321306639575
-2.4204095999999995E-7,3.4775185739323433E-9,3.4105759251935505E-8,0.09532057144757433-0.06971482657217339i,4.4953092194695353E-4+3.1413676794235095E-4i,-0.0188869124531543+0.06109344474822031i,0.13436103091080961
-2.4300144000000003E-7,1.7015581584559847E-8,6.278105860142249E-8,0.04629965061204507-0.05568547429490617i,7.347923046989363E-4-0.0013546963706976528i,0.0026439138675128145+0.030977489001670303i,0.0788259621381815
-2.4492239999999997E-7,4.4642367813425795E-8,9.670326004561284E-8,-0.001795057677289212-0.06834737485717772i,0,0,0.06837094325758834
-2.4396191999999995E-7,4.4642367813425795E-8,9.670326004561285E-8,0.010327733317193865-0.070004063547065i,0.0016449469253112855-0.0030476482651910827i,0.005455121794437038+0.006745182001399459i,0.07137647786370493
-2.4492239999999997E-7,-4.802400000000009E-8,2.4011999999999996E-7,0,0,0,0
-2.439619199999999E-7,-4.802400000000006E-8,2.4012E-7,2.3381002697117595E-18+2.6295947115165926E-18i,1.1526351505465646E-4+1.108018276353938E-4i,-0.015143608271380239-0.0010056399485199425i,0.015180300032380994
-2.430014399999999E-7,-1.440720000000002E-7,2.4012E-7,-2.52204005554868E-18-4.75484029961796E-18i,-1.2436216053578428E-4+3.0393433013055707E-4i,-0.02261483217169825-0.005228553012090336i,0.02322394740530115
-2.4492239999999997E-7,4.037533584686779E-9,1.5319844370436405E-7,-7.669843744284261E-5-0.07012915822170959i,4.3360194258521407E-16+4.3265454038684956E-16i,-8.55146485532197E-16-8.532780260518581E-16i,0.07012920016324074
-2.4396191999999995E-7,4.0375335846867855E-9,1.5319844370436405E-7,0.010535515351288206-0.07254880961198555i,9.640487597330819E-5-1.8717963142290614E-4i,-0.006602226126058067+0.0017860944894229809i,0.07363229389602712
-2.4300144E-7,-5.6352131965693984E-8,9.58602026228957E-8,0.047814965959947844-0.06695081152904069i,-0.0050084521775483155+0.0066902749515988565i,-0.010469143769537346+0.020625516122513288i,0.08588187833544178
-2.4108048E-7,-8.247147391901958E-8,-1.5222171572934366E-8,-0.01992341059389269-0.07943886845778461i,-0.02874291076790055+0.00514913859451059i,-0.03555670799648515-0.01624101567969526i,0.09554006177793768
-2.4204096E-7,-9.485114834512744E-8,4.097724841547412E-8,0.0859930353743704-0.04537386717463845i,-0.011755263819656421+3.510769706164909E-4i,-0.015534154578478435+0.0507047573533387i,0.11142931400913965
-2.4108047999999993E-7,-5.4462660998089554E-8,1.0136004301622485E-8,0.03600533644683732-0.09986659573825235i,-0.03570357514363093-0.0033644496615352023i,-0.027885272265599646-0.011090166426708854i,0.1162263238187705
-2.4204096E-7,-4.85911977487259E-8,4.214398679001743E-8,0.10192747778616493-0.06196975034880627i,-0.007346743152600919-0.002764308331699427i,-0.022235815625262903+0.0572929940268649i,0.13447359767685374
-2.4108048E-7,-1.5272888725724388E-7,-2.055936334951622E-9,0.028720902313351355-0.06676060660807337i,-0.0432390392783803-0.021531484909712843i,-0.011701373827327194-0.015511987435660481i,0.08975617829778107
-2.4204095999999995E-7,-1.4941743299111868E-7,9.533012377421659E-8,0.06981215658358875-0.010480149733318503i,-0.03649533658149575+0.02295778110609498i,-0.028095456038045617+0.015363172117728177i,0.08886702925279023
-2.4204096E-7,-2.4012E-7,1.4407199999999997E-7,1.5745016927379622E-17+1.698583679724116E-18i,-0.05277633286014962+0.04297478544765956i,1.1256991543585502E-4-0.0010440917624003315i,0.06809124034066057
-2.4300144E-7,-9.105416534467991E-8,1.7355659227792832E-7,0.026544835922295697-0.04944671523014591i,-0.009261577958152108+0.008552093043722361i,-0.028978575161243112-0.0019377474838219082i,0.06447594947644855
-2.4108048E-7,-2.442205944637713E-8,2.3350033427015416E-8,0.06707408783464054-0.11101453135637307i,-0.020398746339158506-0.002910000058567407i,-0.02447140746872604-0.007382346305175821i,0.13408993181287757
-2.4204096E-7,-1.779498745663814E-8,5.635400793434248E-8,0.1226986246030722-0.06546299960419127i,-0.0033537354431303797-0.0012156263329104538i,-0.035738164614440855+0.05433725218136002i,0.15361270789470036
-2.4300144E-7,1.1902537870076994E-9,8.712447643564855E-8,0.05184050109782821-0.06850558327618667i,1.0305434092061125E-4-2.8306814180822035E-5i,-0.007971420689012939+0.023936978827695195i,0.08953950119769293
-2.4108048000000003E-7,-3.747370193872785E-9,4.077331604176197E-9,0.014541069228434232-0.10520594703415481i,-0.002323100536327715-9.731419888917986E-6i,-0.03602413104653115-0.008493980094984381i,0.11288624665671008
-2.4204096E-7,2.299739994770772E-8,7.985090353591034E-9,0.04805575662689976-0.06332769426078412i,0.0020074351315651465+0.0016925095177004106i,-0.0016668079152743456+0.05878648202172546i,0.09900965609231446
-2.4204095999999995E-7,2.873738923937235E-8,3.7262949954059194E-8,0.09846375192409222-0.06709403364101321i,0.004347080621938855+0.001967689292905111i,-0.020413955761300524+0.05933243074400309i,0.13480590645956503
-2.4300144E-7,5.7148230608923235E-8,2.4493346573887163E-8,0.025249092212418472-0.025057618520469973i,-8.393540955654888E-4-0.0017807460637703984i,0.017100016419714745+0.035540335506106836i,0.05315337961846727
-2.4300144E-7,4.377434444777714E-8,5.264637707202651E-8,0.04055930830665877-0.047193981684308856i,0.0012953948757389942-0.0031311227213746606i,0.0069956515404338785+0.03247850025689906i,0.07062321958717895
