% Model,One_8LayerNanosphere_CUBE_PML.mph
% Version,COMSOL 5.5.0.352
% Date,"Jun 22 2020, 19:40"
% Dimension,3
% Nodes,18450
% Expressions,4
% Description,"Electric field, x component, Electric field, y component, Electric field, z component, Electric field norm"
% Length unit,m
% X,Y,Z,ewfd.Ex (V/m) @ lambda0=400,ewfd.Ey (V/m) @ lambda0=400,ewfd.Ez (V/m) @ lambda0=400,ewfd.normE (V/m) @ lambda0=400
1.2483717273177944E-8,-4.464534444564015E-8,-2.4108047999999993E-7,0.18867752317764186-0.18938227870715782i,-0.04891730684035308-0.013766453120452831i,0.0114185675592957-0.16221862871615958i,0.31769002138220187
1.2483717273177946E-8,-4.4645344445640145E-8,-2.4011999999999996E-7,0.9451728713972377-0.07531720286602464i,-0.12552148133893584+0.07115725877924113i,-0.20237884404371878+0.36147203961176383i,1.0447309768451856
1.71875172133681E-8,-3.5283712582402816E-8,-2.4108048E-7,0.1918602231467408-0.1942820805029042i,-0.04153629862398937-0.010257782050601981i,0.012523903525759645-0.18199363652496367i,0.33182367356210885
1.7187517213368105E-8,-3.528371258240281E-8,-2.4012E-7,0.9989560216725012-0.08638882534920511i,-0.10368466269907872+0.05826296373097475i,-0.19177816147740445+0.3583846742195023i,1.0884574984553816
2.0255776709010223E-8,-2.5143665865695322E-8,-2.4108048E-7,0.1934348145655752-0.19781271114526297i,-0.03104785975215989-0.007031612755461829i,0.012669514323790224-0.19557720585370883i,0.341206703597473
2.025577670901024E-8,-2.5143665865695312E-8,-2.4012E-7,1.037986165695527-0.09261365555176122i,-0.07608509190408234+0.04282046440648917i,-0.1858586642559981+0.3588165271939064i,1.1211190266904238
2.7795956118675545E-8,-6.794559141464286E-9,-2.4108048E-7,0.19538778563604597-0.20493215265909134i,-0.009099343391719555-0.0016250964162783568i,0.019474273016614214-0.21980748798849728i,0.35966795453895256
2.7795956118675542E-8,-6.794559141464287E-9,-2.4012E-7,1.1031187369761084-0.1187199369180068i,-0.021197783162278227+0.011572962216980516i,-0.1426742040786061+0.3380162114217176i,1.1688282922659672
2.2249138696848355E-8,-1.5800773216237586E-8,-2.4108048E-7,0.19418809007632157-0.2000928125304205i,-0.02011557609212013-0.004309946663470042i,0.012914553754210646-0.2041527941756042i,0.347085569623077
2.2249138696848368E-8,-1.580077321623758E-8,-2.4012E-7,1.063139828720203-0.09693821367671138i,-0.04879721325110117+0.027417110619942793i,-0.1807622791791069+0.35867995540425796i,1.1419818340682648
2.238321427754053E-8,-3.8405692601686173E-10,-2.4108048E-7,0.19415201670509255-0.20071889247263508i,-5.523676371126466E-4-1.2654736856964322E-4i,0.011515975970814087-0.20665403136636504i,0.3482668918184891
2.2383214277540527E-8,-3.8405692601686705E-10,-2.4012E-7,1.0719320302794786-0.09483776576736691i,-0.0013296509035870196+7.231298049724966E-4i,-0.18581532448350901+0.3637676576531328i,1.1510382395851864
2.4753296116803314E-8,7.234120281096246E-9,-2.4108048000000003E-7,0.19477336822519808-0.20248676305926186i,0.009339328174691117+0.0018474849941124015i,0.01511617788238407-0.21236113249810404i,0.3532603893701758
2.4753296116803314E-8,7.234120281096257E-9,-2.4012E-7,1.0847920022686046-0.10559707560223408i,0.02231118842751023-0.012458007715468707i,-0.1665264201099567+0.35187030662719265i,1.157636035901499
2.9659506436651567E-9,-4.321665991675837E-8,-2.4108048E-7,0.1808119984205586-0.1832829362634381i,-0.04278039666776824-0.015427674887086979i,0.0014771329550627341-0.13179094831716187i,0.2936532439549041
2.9659506436651463E-9,-4.3216659916758386E-8,-2.4012E-7,0.8796974678285154-0.03876060772084028i,-0.11751982719309484+0.0715354221400064i,-0.2532987758763824+0.39991036867226637i,1.0091515673228608
-3.364846011337092E-8,-4.394891093795413E-8,-2.4108048E-7,0.12906645719148882-0.15929665830512194i,-0.021768211819745475-0.020227895352394724i,-0.011341489990307896+0.017840954714493994i,0.20923587860429224
-3.3648460113370925E-8,-4.3948910937954135E-8,-2.4012E-7,0.5865652300155816+0.0623637223700518i,-0.08186994946566721+0.06999455940688319i,-0.31211845136473465+0.49686934055122395i,0.8389560548197355
-9.144008060284428E-9,-4.9687779270685836E-8,-2.4108048E-7,0.16649351989202626-0.17435873932919885i,-0.04045532723372437-0.019795507691250536i,-0.0035374285103733755-0.08296108687676662i,0.25989877036834563
-9.144008060284428E-9,-4.968777927068585E-8,-2.4012E-7,0.7710419610438323-0.00493250786948702i,-0.12154123429253096+0.08002044801542776i,-0.27924117875965787+0.42673886001726136i,0.9358352838253089
-2.1004915245836613E-8,-4.303817416553733E-8,-2.4108048E-7,0.1501937525231078-0.16786097548923834i,-0.029232241155800153-0.018962288864652916i,-0.011140244100436153-0.0379246548911024i,0.2324818945490561
-2.1004915245836613E-8,-4.303817416553733E-8,-2.4012E-7,0.6895414866572638+0.03538587379387015i,-0.09661427923581428+0.0717343303315379i,-0.3157343327703438+0.47225587016023696i,0.9021716940409531
-6.302617319003993E-8,4.1988923927613896E-8,-2.4108048E-7,0.07288241691545448-0.13699197521416492i,0.0035600462966318214+0.01874695859571776i,8.28560171422624E-4+0.14834682361048818i,0.2157531789887897
-6.302617319003993E-8,4.1988923927613896E-8,-2.4012E-7,0.38090362186473914+0.09431972045461398i,0.033049597139506934-0.054512048181380966i,-0.23867657185971441+0.5272613202179768i,0.7021532482337927
-1.4039417919358988E-7,-1.0464814572088692E-7,-2.4492239999999997E-7,1.7739820400498433E-15-1.7420578713995806E-15i,1.2707321230704175E-15-1.2478643230079847E-15i,0.07219069490794806+6.554612510843043E-4i,0.07219367050333507
-2.0032622335457655E-8,-1.418145239436738E-7,-2.4492239999999997E-7,6.223285574833198E-16-3.668506003153709E-16i,7.502087749275218E-16-4.422335053319433E-16i,0.012880957476141519+0.003326799474521046i,0.013303633347542304
-9.116548125597467E-8,-1.412491979749073E-7,-2.4492239999999997E-7,-3.044609050964465E-15+2.844592550628297E-15i,1.117103704340141E-15-1.0437152430584198E-15i,0.05311994770610107+0.001804126731769719i,0.05315057589117166
-5.637498680763287E-8,-1.2947404445932332E-7,-2.449223999999999E-7,2.7515237980607354E-16-2.3280870723397265E-16i,2.8951043897056185E-15-2.4495717999960645E-15i,0.0411814229600178+0.003432886365436722i,0.04132425807936402
-1.1030475518979443E-7,-1.1298451266492843E-7,-2.4492239999999997E-7,0,0,0.07014325982292106+0.0017960236903204006i,0.07016624971937722
-1.0936084097340691E-7,-8.704342366678114E-8,-2.4396191999999995E-7,0.007627813792638741-0.0019231346963071835i,0.005465332203089804-0.0141823704593838i,0.0746037588799275+0.01705460105298803i,0.07841880974508582
-3.875783480905256E-8,-1.0843143275643817E-7,-2.4396191999999995E-7,0.02011101668786996-0.015050615654586165i,0.004955277858420005-0.0074223410945846i,0.03206273169555114+0.010769680220434166i,0.043069065619158964
-7.467786915791905E-8,-1.0124443531488188E-7,-2.4396191999999995E-7,0.015765537186838714-0.009674588067227078i,0.005938303906800029-0.013080681491530093i,0.05832599311129273+0.015248125314921868i,0.06467649043482972
-9.102343706796118E-8,-6.941817318563235E-8,-2.4300144E-7,0.026845500718713375-0.013562370946494004i,0.013833257396196744-0.02152842560594027i,0.061031847609844474+0.05835646712699697i,0.09322015194868875
-4.364476034908058E-8,-8.267628426376987E-8,-2.4300144E-7,0.04403783401028255-0.028371073892103815i,0.013327581744299558-0.015760210404249103i,0.041052685903497414+0.02488980194570108i,0.07399562897173012
-6.54290863904497E-8,-6.841557635852365E-8,-2.4300144E-7,0.03971013912687303-0.024291741789433018i,0.013084448383749859-0.017877772393688717i,0.05510810308153795+0.04309607606130969i,0.08690318792773837
-7.201149215143772E-8,-5.202127039291356E-8,-2.4204096E-7,0.03827171343759-0.05635185042073792i,0.016307188016325903-0.02399641835412999i,0.04636878873693626+0.08916154162018747i,0.12487701356294262
-4.794491065498637E-8,-5.494901874667949E-8,-2.4204096E-7,0.05371086448717195-0.06704811193135087i,0.012502334274580347-0.023574410662455383i,0.04559766833671853+0.03026145281581887i,0.10547893057185523
-6.209868238018587E-8,-3.7850013037388755E-8,-2.4108048E-7,0.07493016723631755-0.13816253051068797i,-0.00408066223809404-0.01722532989790877i,-0.0014246243074423418+0.1442693949262036i,0.2143387608298386
-6.209868238018586E-8,-3.7850013037388755E-8,-2.4012E-7,0.3893193294912758+0.0987880027473141i,-0.03258746846542884+0.05095887167369645i,-0.24963632590788679+0.5340764531572185i,0.7159217303518908
-4.45370090365303E-8,-3.694887697000063E-8,-2.4108048000000003E-7,0.10965171555087312-0.15228515769476864i,-0.01331401790873705-0.017471851933255175i,-0.011513927221028607+0.06517864332342063i,0.20095674220683932
-4.45370090365303E-8,-3.6948876970000633E-8,-2.4012000000000006E-7,0.5117890356972865+0.08667450449528512i,-0.057288723509464165+0.05796083644459686i,-0.30869911209183587+0.5248427582584491i,0.8042621124403799
-1.3420420116489438E-7,-6.921931034576355E-8,-2.4492239999999997E-7,0,0,0.08525248167566862+0.0015758473436625208i,0.08526704478701454
-1.4331851925368437E-7,-4.106829466563456E-8,-2.4492239999999997E-7,8.647974724413219E-16-8.360395651980684E-16i,3.812188400191593E-15-3.685418186470879E-15i,0.08892786814244637+0.0015036004783446136i,0.08894057874085826
-1.805748924375886E-7,-4.838471274372786E-9,-2.4492239999999997E-7,2.8318730767331067E-15-2.814220457464305E-15i,-6.512370245367893E-16+6.471775067065777E-16i,0.06846646382748038+2.1406170679025353E-4i,0.06846679846066993
-2.4012E-7,3.2571185718872545E-8,-2.449223999999999E-7,0,0,0,0
-1.833036814344142E-7,6.339352770544599E-8,-2.4492239999999997E-7,1.5311129298817632E-15-1.5364788286337535E-15i,1.1038418636922953E-15-1.1077103593226197E-15i,0.06036552647426482-1.0559270224674157E-4i,0.060365618826728966
-1.173800351626267E-7,-5.762146208793095E-8,-2.4396191999999995E-7,0.005482745146646224-4.3152978414901026E-4i,0.003906907301149763-0.009772708229946166i,0.08351018540137149+0.018810006593502317i,0.08642233367383996
-1.1833599902209641E-7,-3.414543881333417E-8,-2.4396191999999995E-7,0.005226077856440968-5.503924352032872E-4i,0.00242120844442107-0.005852218471169668i,0.08787853989021335+0.019863693238074687i,0.09047076283311312
-1.3551980928449212E-7,6.675761282634368E-8,-2.4396192E-7,-7.420182193349152E-4+0.0049501188427753555i,-0.004122546288577288+0.011201760913923359i,0.07929876704777207+0.016849194996525065i,0.08209665172102842
-1.3210760206591464E-7,-8.74519122655965E-9,-2.4396192E-7,6.19689949048727E-5+0.003570240432324925i,5.858995739555507E-4-0.001515304462225386i,0.08874567195475143+0.019301035674711958i,0.09090568934154897
-1.4062059541151178E-7,2.740253097463209E-8,-2.4396191999999995E-7,-0.0030007225584170213+0.0061131750201120485i,-0.001773652291230885+0.0046436788907272325i,0.08511989538024631+0.018039779723877443i,0.08741897998012017
-9.737067237680112E-8,-4.4426555903991054E-8,-2.4300144E-7,0.023251759007150426-0.01148672990071282i,0.009308094616189434-0.014668850540524943i,0.06671606287216438+0.06431494249698548i,0.09778526166321129
-1.0422790943234821E-7,-1.8196605051134172E-8,-2.4300144E-7,0.01826311214676612-0.00814770087897119i,0.003875776994075164-0.006256897253593525i,0.069810157381066+0.06885651657954632i,0.10034357164026037
-1.1147645795918656E-7,5.297704884859131E-8,-2.4300144E-7,0.013006482083549509-0.0033281710745765845i,-0.010708591664596055+0.017730586580035127i,0.06457228629446433+0.06788098939778144i,0.09688566496054625
-1.1140430750964732E-7,4.492294614954319E-9,-2.4300144E-7,0.012552598299240084-0.003895554933269304i,-9.888910326175838E-4+0.0015636639388838178i,0.06978195829083882+0.07137903753229223i,0.10070120317448727
-1.0348206011572093E-7,2.794665871934247E-8,-2.4300144E-7,0.018885641547176542-0.008456535103518967i,-0.005964533092447111+0.009490647196751863i,0.06894310994386894+0.06803349136233207i,0.09967743775709902
-8.210433310526176E-8,-3.107727272769061E-8,-2.4204096E-7,0.028975317363088046-0.05013249727976552i,0.010643641956313685-0.015227181280558368i,0.047478464089367206+0.11252943740913103i,0.1364655045729571
-8.801529709394636E-8,-5.686333154962592E-9,-2.4204096E-7,0.022841788208586247-0.045480750819057565i,0.0020328984463049973-0.002847479008082908i,0.047758212743054945+0.12571687524200176i,0.1438525558618804
-8.339992087491606E-8,3.936614976818215E-8,-2.4204096E-7,0.027910445403787624-0.04897497096152631i,-0.01360109510639314+0.018935785651993487i,0.046662595719090906+0.11477553343033593i,0.13812418061917586
-8.743740102129854E-8,1.4921892367527094E-8,-2.4204095999999995E-7,0.023531946628389856-0.04599075299735872i,-0.005285944387831171+0.0074168479233113925i,0.04763326348053094+0.124343169698075i,0.14313503956864843
-6.660565376133954E-8,-1.6157615467592417E-8,-2.4108048E-7,0.06689014413508479-0.13537584521022744i,-0.001325283850339632-0.007471197827625673i,-0.0032399928857390985+0.16315489720435272i,0.22267589319307515
-6.660565376133956E-8,-1.6157615467592426E-8,-2.4012E-7,0.3737425973708918+0.11487240481312043i,-0.012620857067443777+0.022898717759577566i,-0.2564158079833921+0.5582557959797064i,0.7286717394864605
-6.877894268223224E-8,3.987613960417852E-9,-2.4108048E-7,0.06270666984881312-0.1335979291221373i,2.8097475321490844E-4+0.0017647236647142745i,-0.002488283031800764+0.17253182707276418i,0.2272524012672307
-6.877894268223224E-8,3.987613960417858E-9,-2.4012E-7,0.3631971937257829+0.11754868412171145i,0.0029150770697772103-0.005805170998073493i,-0.2515914442523819+0.5627015813142043i,0.7250542789619101
-6.481320291164654E-8,2.3735237063680364E-8,-2.4108047999999993E-7,0.07027101092719781-0.13676396616665282i,0.0023947603568110314+0.01085621026094723i,-0.003254099016759405+0.1553549059801376i,0.21912429887572474
-6.481320291164654E-8,2.3735237063680367E-8,-2.4011999999999996E-7,0.38133287361216894+0.1109994497959977i,0.019960848607371566-0.03368789650650701i,-0.25758229463956966+0.5521871011909641i,0.7283746003380527
-1.4781949886594326E-7,9.890846326684758E-8,-2.4492239999999997E-7,4.081213610915286E-16-4.03172127223457E-16i,-3.1604964870707384E-15+3.1221695634029954E-15i,0.07210862096459154+4.3989312646781393E-4i,0.07210996271929311
-1.1716148997654533E-7,1.1447657141179593E-7,-2.4492239999999997E-7,0,0,0.07012314873758571+0.0014031134833984245i,0.07013718497573782
-9.358282174436603E-8,1.4599967507596165E-7,-2.4492239999999997E-7,-2.0313133125920566E-15+1.9129751480400008E-15i,-1.759458109953609E-16+1.6569574065675583E-16i,0.051527898561848355+0.0015459612043832412i,0.0515510846272471
-6.052119026745517E-8,1.4432765586967404E-7,-2.449223999999999E-7,3.999114283123632E-15-3.483873031963062E-15i,7.041250140854415E-16-6.134063630176693E-16i,0.0386587297236345+0.0026618476595470465i,0.03875026215147012
-9.160888392539187E-8,1.0547476023458371E-7,-2.4396191999999995E-7,0.011615143754885747-0.005593755750841317i,-0.006250243638644631+0.01556445713075437i,0.06395143972060277+0.015444158760088738i,0.06910744410040262
-1.1159487229615337E-7,8.427922492250893E-8,-2.4396191999999995E-7,0.007036718713379342-0.0014276658176736294i,-0.005361742194031878+0.013853368735678365i,0.07567582142190263+0.017167854237720888i,0.07933360401270438
-6.73375186238211E-8,1.1447518244149027E-7,-2.4396191999999995E-7,0.015946891513308102-0.010135676943073865i,-0.006130727275620277+0.013402689973327303i,0.04998587347857919+0.013432076615281393i,0.05703829590044818
-4.107682021769509E-8,1.3257780491300934E-7,-2.4396191999999995E-7,0.016884883869101742-0.012226841089069134i,-0.005177866680956537+0.009451751607299181i,0.02829956302037584+0.00905585841877959i,0.03786521271031355
-7.936026184101209E-8,8.553035878302762E-8,-2.4300144E-7,0.03220513905320691-0.0174497656688843i,-0.01610297935209658+0.024006268544929318i,0.05469580864384869+0.04976495277899582i,0.08743928891464046
-9.084699242733383E-8,6.503859172970627E-8,-2.4300144E-7,0.027047966845899434-0.013881107612450577i,-0.013157954716154599+0.020274186011948945i,0.06200171351749832+0.058842217541077255i,0.0938891231157575
-5.701725313250761E-8,8.293377781939014E-8,-2.4300144E-7,0.0410492441298328-0.025243804808422612i,-0.014524471078535375+0.019088695269250545i,0.04789299772351402+0.035403092574124516i,0.08028037749351025
-2.964731083016268E-8,1.0269671393061412E-7,-2.4300144E-7,0.041855036632364194-0.02703366980331739i,-0.013027289597038262+0.013482839226160599i,0.027478918376438042+0.012501450193926967i,0.061204687424313495
-6.95983696305254E-8,6.195979605554554E-8,-2.4204096E-7,0.03993430862190158-0.05673846216980805i,-0.018957399909185324+0.02746286928102204i,0.04519329414122004+0.08323959153888762i,0.12211066811365183
-5.029204575431422E-8,6.510364645129543E-8,-2.4204096E-7,0.051906387971573195-0.06456842761612588i,-0.0154228872223763+0.02679091465730063i,0.0444570798216109+0.037325233991115966i,0.105922085962697
-3.462025583966172E-8,7.45428588011969E-8,-2.4204096E-7,0.0567660895139993-0.0658719351153591i,-0.012746676386272193+0.02672508556605151i,0.04111905640190545+5.522045989783166E-4i,0.10084612695496643
-1.6311307871418074E-8,7.9419832161119E-8,-2.4204096E-7,0.057176989207707356-0.06445629727746215i,-0.00632907878107452+0.022775686888639863i,0.036349782025270394-0.040710939821226026i,0.10488899926586985
-5.167202693869236E-8,5.0495612568041265E-8,-2.4108048E-7,0.09466602690270327-0.14533567539793787i,0.010904237236971849+0.022773082989135895i,-0.0027316881569392493+0.09975691583539804i,0.20211303683817716
-5.167202693869237E-8,5.049561256804126E-8,-2.4012E-7,0.4446504879992652+0.07936807065937225i,0.05818846760264935-0.06806582911427357i,-0.2604229816746193+0.506488338777833i,0.7323817803307242
-3.9005580488785005E-8,5.875549742537076E-8,-2.4108047999999993E-7,0.11757839991112531-0.15325403974390134i,0.021408152909590118+0.02588942934286546i,-0.003158255394443715+0.04635659051277267i,0.20214213616681467
-3.900558048878501E-8,5.875549742537076E-8,-2.4011999999999996E-7,0.5218100060158385+0.053139403071201984i,0.08799053592737363-0.07986187743822795i,-0.26711097262297606+0.4737815999050291i,0.7648837264607977
